ID,cluster,Kernel_Density_TWA,Slope,Min_Distance_to_Location_Chain,Travel_to_Enjoyment,Travel_to_Pathology,AIC,group
tlwg3ge7,1,-0.736103886,-0.810476249,1.83467996,-0.008380684,-0.969791109,0.141033626,online_79
tlwg3ge7,2,-0.736001936,-0.439330288,-0.447283902,0.991874837,-1.117037644,-1.220093262,online_79
tlwg3ge7,2,-0.733019408,-0.609027788,-0.431071388,1.0606903,-1.108063363,0.231498613,online_79
tlwg3ge7,2,-0.736103886,-0.636204016,-0.394208941,1.034497001,-1.17311726,-1.087716414,online_79
tlwg3ge7,2,1.892848807,0.697626409,-0.466007232,0.769231177,-1.102462271,-0.367700112,online_79
tlwg3ge7,2,-0.688107092,-0.434883006,-0.463001344,0.717710043,-1.169470083,-1.03367698,online_79
tlwg3ge7,2,1.000073112,-0.118866192,-0.471044623,0.911044,-1.1039887,-2.34110403,online_79
tlwg3ge7,2,1.103442947,-0.18883191,-0.406830998,0.60627917,-1.08780913,-0.289096087,online_79
tlwg3ge7,1,-0.736103886,-0.807714009,1.794124734,0.870992401,-1.174262911,0.47220906,online_79
tlwg3ge7,2,0.633978813,-0.037961031,-0.474171284,1.04429314,-1.148049902,0.460611807,online_79
tlwg3ge7,2,-0.736103886,-0.072908921,-0.440441689,0.177003494,-1.168449914,1.040679229,online_79
tlwg3ge7,2,0.008104713,0.286370611,-0.463708047,0.403122176,-1.062890781,0.9766849,online_79
tlwg3ge7,3,0.063296734,-0.103042021,-0.461913234,-0.369744086,-1.00436484,0.73720888,online_79
tlwg3ge7,2,-0.1611229,-0.064614046,-0.468800261,0.410608263,-0.966797684,0.114164334,online_79
tlwg3ge7,2,-0.168441973,-0.319126207,-0.47201331,0.671007496,-1.177091121,-0.33217314,online_79
tlwg3ge7,1,-0.736103886,-0.809422233,2.397680061,0.663841202,-1.146109187,-0.729077801,online_79
tlwg3ge7,2,0.439970047,0.72679091,-0.470043141,0.714248408,-1.09287642,0.4126478,online_79
ubsk9c94,2,-0.736103886,-0.639048444,-0.438628144,0.822804779,0.09019936,0.438204046,online_79
ubsk9c94,3,-0.733688183,-0.320840284,-0.46220999,-2.146117299,0.4661908,-1.013203393,online_79
ubsk9c94,2,-0.721792037,-0.028840083,-0.461923802,-0.101370944,0.2382838,-1.033009037,online_79
ubsk9c94,4,-0.281606733,1.903098001,-0.406960066,0.199690912,-0.017831713,0.744920006,online_79
ubsk9c94,2,0.01330989,0.198126124,-0.468812036,0.048101238,-0.284803701,-1.240300479,online_79
ubsk9c94,2,-0.73610386,-0.471291878,-0.407973606,-0.17400902,-0.309849407,0.977297618,online_79
ubsk9c94,3,0.378243678,-0.207628086,-0.400238002,-0.730901391,0.308700103,0.01070617,online_79
ubsk9c94,1,-0.736103886,-0.809368477,1.707671329,-1.280962464,0.090884613,0.09292013,online_79
ubsk9c94,1,-0.736103886,-0.808006389,1.930702601,-2.12240182,0.187080944,-2.646733009,online_79
ubsk9c94,3,-0.736103348,-0.0746871,-0.448213934,-1.484470228,-0.120090327,-2.169390641,online_79
ubsk9c94,2,1.969829033,0.009246317,-0.477088228,0.311441672,-0.1437624,0.400903788,online_79
ubsk9c94,3,-0.601817046,0.13464091,-0.470048168,-0.87237004,-0.094138267,-0.608047006,online_79
ubsk9c94,3,1.123603011,0.210340049,-0.469419093,-1.949920081,0.012918003,-0.243941074,online_79
ubsk9c94,2,0.242927782,-0.618327494,-0.401807017,0.078247641,-0.210297893,0.166744228,online_79
ubsk9c94,2,-0.736103886,-0.688071876,-0.390787743,0.406039902,-0.309921664,-0.301400427,online_79
ubsk9c94,3,-0.736103886,-0.621393003,-0.422308106,-1.876738732,0.212400041,0.420643073,online_79
ubsk9c94,1,-0.736103886,-0.807141401,1.772736373,0.910396018,-0.406604837,-2.02073693,online_79
ubsk9c94,4,-0.632486499,1.98608619,-0.463996737,-1.679108064,0.004063198,-0.794306468,online_79
ubsk9c94,2,1.013163807,-0.029609038,-0.462897734,0.30380773,-0.223427901,0.31483371,online_79
ubsk9c94,3,-0.736103886,-0.782464844,-0.263607171,-1.069708193,0.011614898,-1.898240809,online_79
ubsk9c94,2,-0.707446974,-0.1040026,-0.467724324,0.437936469,-0.310912761,0.144140033,online_79
uw1ptcxm,2,1.032701113,-0.108999138,-0.469230818,0.900148478,0.624360346,-0.416001909,online_79
uw1ptcxm,1,-0.736103886,-0.810307993,2.38130348,1.088100071,0.382642302,-0.8090183,online_79
uw1ptcxm,2,-0.736103886,-0.684136063,-0.410076979,-0.142607484,0.409026642,1.201268078,online_79
uw1ptcxm,4,0.631210376,2.170997874,-0.461629716,0.037004981,0.037279044,1.417462209,online_79
uw1ptcxm,2,-0.736103886,-0.647037031,-0.427024672,1.210702139,0.066094394,-0.108801807,online_79
uw1ptcxm,1,-0.736103886,-0.808112717,2.022417813,0.983126899,0.408032761,0.978998708,online_79
uw1ptcxm,2,0.101098222,0.360432734,-0.470618,0.630481143,0.379439693,0.499977807,online_79
uw1ptcxm,1,-0.736103886,-0.809140082,2.377376764,0.089240624,0.422099749,-0.720304808,online_79
uw1ptcxm,2,0.316260748,0.402030723,-0.460409237,0.668808291,0.061899026,0.00940801,online_79
uw1ptcxm,2,-0.47898947,-0.41186324,-0.407172477,0.834889239,0.4868618,0.827308976,online_79
uw1ptcxm,2,0.091203037,-0.33704249,-0.472108396,0.961302097,0.406861894,0.123881826,online_79
uw1ptcxm,1,-0.736103886,-0.809001814,3.07096186,0.946649398,0.420219464,0.867104711,online_79
uw1ptcxm,2,0.001397702,0.999133928,-0.467074912,0.634640209,0.603062026,0.420190003,online_79
uw1ptcxm,4,0.783900617,2.204668894,-0.468990493,-0.094703829,0.630606296,-1.268113407,online_79
uw1ptcxm,3,1.120606278,0.071766709,-0.462981941,-0.736420923,0.683490406,0.731022084,online_79
uw1ptcxm,3,-0.736103886,-0.787602824,-0.223149311,-1.00179127,0.603266784,-0.663270844,online_79
uw1ptcxm,2,-0.724929733,-0.43743313,-0.447933994,1.20412613,0.043324742,0.04926041,online_79
uw1ptcxm,2,-0.482982077,-0.11820048,-0.46430711,0.779106978,0.342767432,0.890068021,online_79
uw1ptcxm,2,1.0223374,0.032000229,-0.466918066,-0.281617102,0.678121619,0.136637407,online_79
uw1ptcxm,3,0.00800009,-0.080067841,-0.473602217,-0.023871028,0.624787919,-0.110269221,online_79
uw1ptcxm,2,-0.736103886,-0.709792382,-0.392301093,1.319400629,0.474769337,0.0011169,online_79
w0noplue,2,-0.134739991,0.034230362,-0.464636613,0.262384378,1.733402011,1.243261108,online_79
w0noplue,3,-0.343001709,-0.676297076,-0.461027388,-2.309292739,1.76207409,1.481223831,online_79
w0noplue,4,0.798000078,2.030031003,-0.466749032,-2.118686009,1.890489942,-0.09686033,online_79
w0noplue,1,-0.736103886,-0.8102482,3.000940148,-0.313387639,1.606031838,0.704001393,online_79
w0noplue,3,-0.041616489,0.720717918,-0.4672882,-1.033986438,1.636067137,0.010804616,online_79
w0noplue,1,-0.736103886,-0.810077006,2.739762017,-2.47224129,1.973790933,0.342762682,online_79
w0noplue,3,-0.222731826,-0.042269347,-0.409891278,-1.320900184,1.711984706,1.46016376,online_79
w0noplue,1,-0.736103886,-0.809187223,2.601837419,-0.0730206,1.720813491,-0.414608313,online_79
w0noplue,1,-0.736103886,-0.807982392,1.807001406,-1.866074301,1.61627218,-0.081704842,online_79
w0noplue,4,0.042828231,2.190078019,-0.469416303,-1.371701984,1.773166003,1.333780167,online_79
w0noplue,3,-0.22982683,-0.461601403,-0.460236046,-2.162794106,1.619879382,-0.288010468,online_79
w0noplue,3,1.224690814,0.216000028,-0.471634413,-2.19146301,1.730686186,0.399161171,online_79
w0noplue,3,-0.736103886,-0.747360402,-0.392088069,-1.012183102,1.008021808,0.008030927,online_79
w0noplue,1,-0.736103886,-0.81018477,2.084247318,0.41679933,1.60439014,0.790903714,online_79
w0noplue,1,-0.736103886,-0.809673771,2.230443066,-2.689609712,1.907172629,1.228904009,online_79
w0noplue,3,0.070034013,-0.476478092,-0.469938721,-2.006970648,1.883803994,0.026173278,online_79
w0noplue,3,0.681670003,0.06091387,-0.463899309,-1.903860626,1.833482298,1.6994939,online_79
w0noplue,3,-0.709788616,-0.000614162,-0.460408766,-1.12436907,1.990870146,1.11190323,online_79
w0noplue,3,-0.21137601,-0.168404269,-0.472839889,-1.671098608,1.630404996,-0.244344084,online_79
w0noplue,4,0.196009324,1.361436018,-0.460863298,-0.103240606,1.800208338,1.892041484,online_79
w0noplue,3,-0.73147484,-0.470074717,-0.407200003,-0.383682299,1.029300183,1.130667074,online_79
wjjua7oq,2,0.003040146,-0.3498984,-0.461278942,-0.0760968,-0.084887018,-1.19010486,online_79
wjjua7oq,2,0.987916171,0.46243772,-0.47182449,0.117341621,-0.048286427,0.88662109,online_79
wjjua7oq,3,-0.736103886,-0.791473296,0.100742044,-0.902209711,-0.034030723,-0.100087684,online_79
wjjua7oq,4,1.363182082,2.476278921,-0.47021719,0.260930142,-0.443909008,0.798228241,online_79
wjjua7oq,2,1.204843231,0.683390709,-0.472207726,0.302979979,-0.48372202,-2.00214699,online_79
wjjua7oq,2,-0.60321732,-0.480924213,-0.463036867,0.700613263,-0.430307941,-1.0078801,online_79
wjjua7oq,2,-0.736103886,-0.72864248,-0.373873307,-0.148903811,-0.382836348,0.480828926,online_79
wjjua7oq,3,-0.10180449,-0.180660048,-0.473210348,-0.628816204,-0.019102403,0.79430092,online_79
wjjua7oq,2,0.87196381,0.076170849,-0.470827246,-0.219612001,-0.612602006,-1.020488108,online_79
wjjua7oq,2,-0.73609103,-0.66076219,-0.411736471,0.001230044,-0.036994036,-0.06226023,online_79
wjjua7oq,2,-0.736103886,-0.701371768,-0.32180087,0.628092207,-0.064030793,-0.111072329,online_79
wjjua7oq,2,-0.736082001,-0.601023184,-0.441781471,0.02088639,-0.617998247,0.103002608,online_79
wjjua7oq,3,-0.709916829,-0.608331178,-0.427700979,-1.382000216,-0.437060338,0.84004828,online_79
wjjua7oq,2,-0.044098074,-0.420608766,-0.446128749,0.209212089,-0.610840042,0.420198867,online_79
wjjua7oq,2,0.401220002,-0.196303712,-0.469628198,0.202024609,-0.470381464,-0.008249313,online_79
wjjua7oq,2,0.01078261,0.137022664,-0.4669749,-0.03188172,-0.096913136,-0.467764907,online_79
wjjua7oq,4,0.42719879,1.336020464,-0.468729404,-0.067071383,-0.41780432,1.096162406,online_79
wjjua7oq,3,-0.736103886,-0.776247601,-0.1860336,-0.600016021,-0.094681622,-0.780144226,online_79
wjjua7oq,2,0.419462874,-0.074262283,-0.460471804,-0.204080981,-0.487880729,0.83107681,online_79
wjjua7oq,2,-0.499867406,-0.026290084,-0.40910199,-0.000002364,-0.043640099,0.703140137,online_79
wjjua7oq,2,-0.736103886,-0.762227969,-0.230028029,0.140904643,-0.090712394,-1.247637117,online_79
wprzg2ua,4,1.667219307,1.398679003,-0.47398639,0.700409367,-1.046066273,-2.188602,online_79
wprzg2ua,1,-0.736103886,-0.80910062,2.39204893,-0.126047844,-1.087241837,0.924213291,online_79
wprzg2ua,2,0.118820842,0.186134068,-0.47223331,0.001706671,-1.020007801,0.606077903,online_79
wprzg2ua,4,0.602470293,2.377063774,-0.469028344,0.638008809,-1.027263871,0.14700626,online_79
wprzg2ua,2,1.274467006,0.774041326,-0.470797094,-0.070002047,-1.06066061,0.292424883,online_79
wprzg2ua,4,1.44409202,2.090431403,-0.471674666,0.202931248,-1.012224604,0.081627613,online_79
wprzg2ua,2,-0.730671896,-0.321280024,-0.407801004,0.74604481,-1.012198972,0.268330174,online_79
wprzg2ua,4,-0.11821946,2.168426336,-0.467272082,-0.074633728,-1.080163708,1.019338086,online_79
wprzg2ua,1,-0.736103886,-0.80821242,1.930603986,0.7363873,-1.024142368,0.981208727,online_79
wprzg2ua,2,-0.133096091,0.377166496,-0.408460278,0.704433699,-1.068118902,0.189101081,online_79
wprzg2ua,1,-0.736103886,-0.810072173,2.80078066,0.769186268,-1.011047738,-0.867693816,online_79
wprzg2ua,2,2.006101884,-0.148783632,-0.47464469,0.370927111,-1.01133913,-0.109099013,online_79
wprzg2ua,1,-0.736103886,-0.8096468,3.008384778,0.762617879,-1.040708911,0.426007234,online_79
wprzg2ua,2,-0.736103886,-0.789977999,-0.20230877,0.800960944,-1.023896138,-1.047298683,online_79
wprzg2ua,2,1.143074704,0.06032276,-0.47189336,-0.240299002,-1.004202608,-0.900049334,online_79
wprzg2ua,2,-0.626326621,0.041334063,-0.460977038,0.84269321,-1.021309837,-0.307644728,online_79
wprzg2ua,2,-0.736103886,-0.796702963,0.203471221,0.417609036,-1.021107283,0.393091993,online_79
wprzg2ua,4,0.824407,1.088007002,-0.470269888,-0.811199102,-1.043008178,-0.081881372,online_79
wprzg2ua,3,-0.736103886,-0.68716002,-0.412043124,-1.407270016,-1.080890101,-1.003184246,online_79
wprzg2ua,1,-0.736103886,-0.809878714,2.630106823,0.810708702,-1.012679107,0.010019172,online_79
wprzg2ua,2,0.080761968,0.018181741,-0.464672026,-0.096200704,-1.014863292,-0.029086828,online_79
y0lmzg0j,3,-0.73610381,-0.707293196,-0.4100094,-1.61000707,0.93962288,0.064736807,online_79
y0lmzg0j,2,0.100190243,-0.2601042,-0.4608728,-0.303320237,0.782600727,0.606946429,online_79
y0lmzg0j,2,-0.736103886,-0.740022198,-0.37684924,0.114272679,0.76137716,-1.273320043,online_79
y0lmzg0j,1,-0.736103886,-0.809184708,2.000048169,0.9721186,0.792348347,0.470244733,online_79
y0lmzg0j,2,1.229946967,0.722003302,-0.471622043,-0.031211343,0.894227078,-0.090720023,online_79
y0lmzg0j,2,-0.732342603,-0.002009194,-0.404821263,-0.28830908,0.866713083,0.000006646,online_79
y0lmzg0j,3,-0.736103886,-0.737011662,-0.389339232,-0.937007846,0.831139408,-0.710238113,online_79
y0lmzg0j,2,-0.736099101,-0.49698093,-0.440993288,0.823401903,0.814943,1.844204294,online_79
y0lmzg0j,3,-0.688934818,-0.403009212,-0.406172073,-0.666080016,0.70809086,-0.464272483,online_79
y0lmzg0j,3,-0.73610388,-0.671391131,-0.427003834,-0.701129198,0.807163007,-0.380204011,online_79
y0lmzg0j,2,-0.021600163,-0.013884302,-0.462088301,0.060109409,0.911682044,-1.028331618,online_79
y0lmzg0j,2,0.166032706,0.202321409,-0.460440144,0.282264381,0.967077044,0.640964021,online_79
y0lmzg0j,1,-0.736103886,-0.810099687,2.363768016,-0.871000193,0.870041237,-2.300043692,online_79
y0lmzg0j,4,1.146816,2.387834281,-0.474277,0.101998032,0.940896889,-0.699002803,online_79
y0lmzg0j,2,-0.736103886,-0.717608067,-0.393899696,0.840908333,0.7786,0.326463874,online_79
y0lmzg0j,4,1.833683937,2.36786942,-0.460897088,-0.334696861,0.919611137,0.703616104,online_79
y0lmzg0j,3,0.096477397,0.008760383,-0.468001628,-0.714731713,0.874823316,0.699800768,online_79
y0lmzg0j,4,0.040707279,2.142329304,-0.4690331,-0.86879429,0.86042211,1.18020408,online_79
y0lmzg0j,1,-0.736103886,-0.809911836,1.832064627,-0.900810833,0.98367818,-0.10307701,online_79
y0lmzg0j,2,-0.736103886,-0.662936033,-0.4134326,0.970306407,0.83839464,-0.01332794,online_79
y0lmzg0j,2,-0.09068166,-0.137010033,-0.46783796,-0.174877618,0.779476,1.261326983,online_79
yk6th09k,2,-0.736103886,-0.781020416,-0.170263621,0.632871289,-1.37030288,0.004237238,online_79
yk6th09k,2,0.172702047,-0.626824768,-0.400920689,0.077900034,-1.348130088,0.404828367,online_79
yk6th09k,2,1.200806776,0.291604011,-0.4618006,0.839792094,-1.27161332,1.207689039,online_79
yk6th09k,1,-0.736103886,-0.80866618,2.691026634,-1.081708072,-1.201400047,-0.089022467,online_79
yk6th09k,2,-0.736103886,-0.602726081,-0.430739211,0.09909662,-1.39482217,-0.164218069,online_79
yk6th09k,2,-0.736102469,-0.080001002,-0.444071798,0.419230411,-1.371819479,-0.081909074,online_79
yk6th09k,2,0.620926141,-0.008834624,-0.472324299,0.022236964,-1.290417203,1.309411146,online_79
yk6th09k,2,-0.232082181,-0.0600143,-0.473891611,-0.009914123,-1.2788493,1.060326181,online_79
yk6th09k,2,-0.736103886,-0.087910263,-0.414069302,0.941373609,-1.36242802,-0.786790621,online_79
yk6th09k,1,-0.736103886,-0.808094682,1.862033706,0.874026404,-1.391007803,1.030240489,online_79
yk6th09k,2,0.723419139,-0.342072481,-0.47066901,1.038842206,-1.349284402,-1.206649241,online_79
yk6th09k,2,-0.090629838,-0.210912424,-0.400606192,0.021282634,-1.38407039,0.719060012,online_79
yk6th09k,1,-0.736103886,-0.808190086,1.83874146,-0.029100716,-1.263731041,1.601191886,online_79
yk6th09k,2,-0.736103886,-0.774079261,-0.343601043,0.736794078,-1.396178934,0.93008626,online_79
yk6th09k,2,0.070813762,-0.249929229,-0.406743178,0.108973014,-1.322163042,0.221911777,online_79
yk6th09k,2,1.30237611,0.2624002,-0.468810099,0.619630021,-1.326669124,-1.62627482,online_79
yk6th09k,2,0.48073602,1.08041404,-0.469877689,0.62491637,-1.302497271,-0.60114487,online_79
yk6th09k,3,0.099069123,-0.37082971,-0.460994161,-0.37471204,-1.239663239,0.247274934,online_79
yk6th09k,2,1.471978604,-0.472093096,-0.461007816,0.707106264,-1.29407232,0.013299087,online_79
yk6th09k,2,-0.736103886,-0.702029737,-0.38237243,0.099689023,-1.397323276,0.048400272,online_79
yk6th09k,2,0.983916826,0.061388492,-0.462071184,0.430898903,-1.287107338,0.0096004,online_79
ypqd0pmq,2,0.044937808,0.967129009,-0.467133036,0.469080604,-1.614112821,1.290382793,online_79
ypqd0pmq,2,-0.736103886,-0.786738222,-0.133963849,-0.17892837,-1.0920138,0.994288697,online_79
ypqd0pmq,2,-0.092140218,-0.307760177,-0.468881803,0.300141616,-1.613226688,-0.017480844,online_79
ypqd0pmq,2,0.460004432,0.910264477,-0.47014469,0.364306497,-1.614300367,0.0020626,online_79
ypqd0pmq,2,1.86880299,0.837140311,-0.469133038,0.643809824,-1.613806218,1.264283241,online_79
ypqd0pmq,2,-0.736103886,-0.743067097,-0.363240043,1.290480169,-1.0993367,-0.448077189,online_79
ypqd0pmq,2,-0.349107114,0.02044704,-0.400741002,-0.197890044,-1.610637422,1.418842016,online_79
ypqd0pmq,2,-0.732173308,-0.600932804,-0.46083866,1.409700789,-1.614661081,1.030931027,online_79
ypqd0pmq,2,-0.736103886,-0.798010608,0.19010204,1.323020491,-1.09180283,0.240034382,online_79
ypqd0pmq,2,-0.614014706,-0.163309604,-0.400224686,0.210799206,-1.613086362,0.0031208,online_79
ypqd0pmq,2,1.200410109,-0.337482988,-0.409483991,0.83399491,-1.61007492,0.149001897,online_79
ypqd0pmq,2,0.069292919,-0.109161092,-0.460104173,0.172721236,-1.616489097,1.667677907,online_79
ypqd0pmq,2,-0.422001838,-0.130466049,-0.469468609,-0.079172268,-1.609910248,0.243330311,online_79
ypqd0pmq,2,-0.687930117,-0.186860966,-0.448244621,0.8076938,-1.610464304,1.390120703,online_79
ypqd0pmq,1,-0.736103886,-0.808023286,1.923074409,0.29003007,-1.604447493,0.027963434,online_79
ypqd0pmq,2,-0.701210274,-0.001600902,-0.40638204,0.867360139,-1.613647732,-0.189067628,online_79
ypqd0pmq,1,-0.736103886,-0.80844072,1.700160344,1.072708727,-1.096197614,-0.374071632,online_79
ypqd0pmq,2,0.629634638,0.141926431,-0.466998136,0.672279013,-1.604038019,1.126927667,online_79
ypqd0pmq,2,0.018282104,-0.4217068,-0.40797027,1.428437183,-1.613970118,0.804036332,online_79
ypqd0pmq,1,-0.736103886,-0.809386791,2.446727726,0.113384601,-1.080376624,-0.401022381,online_79
ypqd0pmq,2,-0.321039907,-0.409798918,-0.467913044,1.280702937,-1.613606374,0.902020887,online_79
zxpyk2lp,2,-0.736000306,-0.048218412,-0.40714633,1.60396766,0.136112399,-0.780010148,online_79
zxpyk2lp,2,-0.736103886,-0.716770262,-0.399073749,1.078624176,-0.048980876,0.140069117,online_79
zxpyk2lp,1,-0.736103886,-0.809362464,1.790247668,0.843009248,0.247187774,0.803187247,online_79
zxpyk2lp,2,-0.000682662,-0.1440784,-0.46822328,1.612401374,-0.04730803,0.01880279,online_79
zxpyk2lp,2,0.193989907,0.32920672,-0.471426078,1.17600949,0.270412489,-0.201061112,online_79
zxpyk2lp,1,-0.736103886,-0.80798718,2.312023227,1.727684781,0.068401784,0.270360726,online_79
zxpyk2lp,1,-0.736103886,-0.810113937,2.170961177,0.918167018,0.023264989,-0.366718233,online_79
zxpyk2lp,4,-0.346061231,3.683493332,-0.462097668,0.620007942,0.809800001,1.32989239,online_79
zxpyk2lp,2,-0.736103886,-0.728992944,-0.36114277,0.370008193,0.386010223,-2.416726129,online_79
zxpyk2lp,2,-0.021006,0.01192374,-0.461302476,1.143184736,0.178239683,0.166920162,online_79
zxpyk2lp,2,-0.730904409,-0.061289101,-0.408084231,1.409741747,-0.160041121,0.701090317,online_79
zxpyk2lp,1,-0.736103886,-0.809003879,2.148436269,1.73720361,-0.02122766,1.406706684,online_79
zxpyk2lp,2,-0.736103884,-0.606678036,-0.447012827,0.260767663,0.744870973,-0.929824414,online_79
zxpyk2lp,2,0.284448042,-0.379280399,-0.400809089,1.04680069,-0.14380896,1.190192133,online_79
zxpyk2lp,4,-0.070600261,1.983910122,-0.468980679,0.609313864,0.910164167,-0.670131136,online_79
zxpyk2lp,2,-0.736103886,-0.703403773,-0.317126777,0.402370088,0.464300999,-1.28949634,online_79
zxpyk2lp,2,-0.736063846,-0.720096038,-0.429822444,0.291718299,0.979233266,-0.872626291,online_79
zxpyk2lp,1,-0.736103886,-0.809073019,2.062034388,0.611130876,0.430619963,1.193106041,online_79
zxpyk2lp,2,-0.630999714,-0.311610499,-0.40833066,1.499080609,0.20804084,0.472167041,online_79
zxpyk2lp,2,-0.660981266,0.203372873,-0.461972186,1.48660376,-0.00774074,0.438380963,online_79
zxpyk2lp,2,1.64083034,0.018672338,-0.469637914,0.900613147,1.137287708,-0.000287418,online_79
04m2ztuv,2,-0.161318239,-0.24709666,-0.033621612,0.422119346,-0.698004027,-0.130046063,in_person_65
04m2ztuv,1,-0.622200317,-0.770922439,1.623841033,0.634898842,-0.608366201,-1.3660601,in_person_65
04m2ztuv,4,0.038413113,1.00134642,-0.030224884,-0.083373844,-0.344277219,0.721007987,in_person_65
04m2ztuv,4,1.880000943,2.703390009,-0.030043409,-0.108302722,-0.088003432,-0.314201764,in_person_65
04m2ztuv,2,-0.612660196,-0.386880009,-0.02394007,0.067762001,-0.479046827,0.482678678,in_person_65
04m2ztuv,3,-0.622200317,-0.719779244,-0.310702226,0.008908137,-0.427446869,-1.60967611,in_person_65
04m2ztuv,4,-0.13327669,2.706001427,-0.03162697,-0.377121208,-0.26998017,-0.792918931,in_person_65
04m2ztuv,3,-0.612162286,-0.261796032,-0.022214076,-0.400040203,-0.266100974,-0.467469904,in_person_65
04m2ztuv,2,0.29906234,0.29280708,-0.03167872,0.337004831,-0.006239409,-0.108139622,in_person_65
04m2ztuv,1,-0.622200317,-0.777003229,2.011170338,0.33237646,-0.008890816,0.13323281,in_person_65
04m2ztuv,1,-0.622200317,-0.777282778,1.069771439,0.600990794,-0.603860888,0.03982698,in_person_65
04m2ztuv,2,-0.3839972,-0.421144367,-0.02660001,0.600609472,-0.627117879,0.483204008,in_person_65
04m2ztuv,2,-0.61647903,-0.647466917,-0.01698869,-0.160684142,0.100389196,0.110111987,in_person_65
04m2ztuv,2,-0.622200317,-0.622077706,-0.497060079,0.600107041,-0.614413309,-0.108896473,in_person_65
04m2ztuv,1,-0.622200317,-0.777332413,2.27496689,0.100099678,-0.606333102,-0.11383326,in_person_65
04m2ztuv,1,-0.622200317,-0.777139639,1.890126702,0.200004981,-0.662046112,0.028876649,in_person_65
04m2ztuv,2,1.089748484,0.021080302,-0.032089223,0.20608291,-0.266172097,0.397649414,in_person_65
04m2ztuv,3,-0.610009262,0.01461006,-0.02289196,0.686337744,-0.341142044,-1.000038637,in_person_65
04m2ztuv,2,0.3909268,-0.222913804,-0.028061387,0.040906976,-0.019238492,0.801420316,in_person_65
04m2ztuv,3,-0.622140028,-0.418214849,-0.013770622,0.763743701,-0.30893143,-0.63007846,in_person_65
04m2ztuv,2,-0.108619101,-0.181414864,-0.022940276,0.20234108,-0.680833747,0.30010094,in_person_65
07oojosz,2,-0.622200317,-0.040807314,-0.002120972,1.468768,-0.809984089,0.278274273,in_person_65
07oojosz,2,1.40017391,1.041486704,-0.030896063,1.066980039,-0.489910472,-0.396102288,in_person_65
07oojosz,4,0.04998103,2.28297608,-0.027000798,0.112102046,-0.011491188,0.033079369,in_person_65
07oojosz,1,-0.622200317,-0.77600806,2.074670903,1.428472102,-0.9208328,-0.477808296,in_person_65
07oojosz,2,0.0408499,0.301230699,-0.026076113,1.342004676,-0.016008418,-0.420010227,in_person_65
07oojosz,2,-0.21199663,0.097840339,-0.022360819,0.17706373,-0.042336162,2.116404312,in_person_65
07oojosz,1,-0.622200317,-0.7788101,2.637066461,1.347799183,-0.880230701,1.299780361,in_person_65
07oojosz,4,0.114994812,2.360686036,-0.029667839,0.08064714,-0.08006673,1.283782407,in_person_65
07oojosz,1,-0.622200317,-0.77714617,2.203723927,-0.374067681,-0.318868687,-0.04277211,in_person_65
07oojosz,3,-0.622200317,-0.778040827,2.012134282,0.709660603,-0.280819328,-4.248009469,in_person_65
07oojosz,3,-0.622200317,-0.601009139,-0.46241379,0.899498,-0.849004649,-1.86870467,in_person_65
07oojosz,3,0.379372691,-0.086166109,-0.027334802,-0.024081781,-0.317126649,-1.286268722,in_person_65
07oojosz,3,0.93671947,-0.421743022,-0.026993406,-0.718319111,-0.36732461,-1.913669406,in_person_65
07oojosz,1,-0.622200317,-0.779301073,1.913312843,1.101306872,-0.643397641,-0.80667179,in_person_65
07oojosz,2,-0.611368929,-0.32669999,-0.01700847,1.209620108,-0.737091303,0.009449847,in_person_65
07oojosz,2,-0.622200317,-0.686002046,-0.41990917,0.20002067,-0.716636336,0.843103194,in_person_65
07oojosz,2,1.076030099,0.738390463,-0.029088646,1.207442684,-0.041870097,0.206623916,in_person_65
07oojosz,2,0.727790077,-0.376603167,-0.027873343,-0.090037433,-0.397747392,-0.010669224,in_person_65
07oojosz,2,-0.622200317,-0.694870302,-0.430004168,1.439134279,-0.028620317,1.209160786,in_person_65
07oojosz,4,0.761230484,1.974980299,-0.031326744,0.66836309,-0.380043062,-1.28102922,in_person_65
07oojosz,1,-0.622200317,-0.77668304,2.112320307,1.078999226,-0.716986289,0.98030181,in_person_65
09kkcdek,2,1.004001104,0.291074008,-0.037030614,-0.4906634,-1.379326281,-0.276872678,in_person_65
09kkcdek,4,0.26743976,2.303066047,-0.02094666,0.690809407,-1.033398118,0.009390089,in_person_65
09kkcdek,2,-0.141100437,0.026703008,-0.031101478,-0.794787069,-1.21344397,0.48487261,in_person_65
09kkcdek,3,-0.622197868,-0.410090296,-0.010147901,-1.028740336,-1.388247906,-0.460047736,in_person_65
09kkcdek,2,-0.622199016,-0.07086804,-0.00006448,-0.794169702,-1.477266677,-0.16807,in_person_65
09kkcdek,1,-0.622200317,-0.778200178,1.72884044,1.18091361,-1.844000771,-0.399400289,in_person_65
09kkcdek,2,2.220731449,0.74088818,-0.033287782,0.001934437,-1.438099976,0.09142811,in_person_65
09kkcdek,1,-0.622200317,-0.778183348,2.673474107,0.034808829,-1.060003908,1.208432089,in_person_65
09kkcdek,3,-0.622200317,-0.004430831,-0.48364918,0.279304009,-1.62018392,-0.017788978,in_person_65
09kkcdek,4,2.06046996,1.436096478,-0.034463982,1.10428149,-1.013337,-0.269428117,in_person_65
